bbl,isn_dob_bis_extract,dob_violation_number,ecb_violation_status,issue_date,violation_type,elig_flag,qual_flag,swl_flag
2031020030,NA,NA,NA,NA,NA,T,F,F
2031020032,NA,NA,NA,NA,NA,T,F,F
2031020035,NA,NA,NA,NA,NA,T,F,F
2031020037,NA,NA,NA,NA,NA,T,F,F
2031020039,NA,NA,NA,NA,NA,T,F,F
2031020043,NA,NA,NA,NA,NA,T,F,F
2031020051,939002,060419CSPOLJ05,RESOLVE,2019-06-04T00:00:00Z,Construction,T,F,F
2031020051,1404116,09182017PLSPOBD02,RESOLVE,2017-09-18T00:00:00Z,Construction,T,F,F
2031030003,NA,NA,NA,NA,NA,T,F,F
2031030026,NA,NA,NA,NA,NA,T,F,F
2031030036,NA,NA,NA,NA,NA,T,F,F
2031030038,NA,NA,NA,NA,NA,T,F,F
2031030040,NA,NA,NA,NA,NA,T,F,F
2031030043,NA,NA,NA,NA,NA,T,F,F
2031040045,NA,NA,NA,NA,NA,T,F,F
2031040053,NA,NA,NA,NA,NA,T,F,F
2031050001,1413835,,RESOLVE,2020-09-08T00:00:00Z,Construction,T,F,F
2031050003,NA,NA,NA,NA,NA,T,F,F
2031050004,NA,NA,NA,NA,NA,T,F,F
2031050007,1383713,031616C06FP01,RESOLVE,2016-03-16T00:00:00Z,Construction,T,T,F
2031050032,NA,NA,NA,NA,NA,T,F,F
2031050034,NA,NA,NA,NA,NA,T,T,F
2031050045,NA,NA,NA,NA,NA,T,F,F
2031050058,NA,NA,NA,NA,NA,T,F,F
2031050061,1475036,11122020CMTFRC01,RESOLVE,2020-11-12T00:00:00Z,Construction,T,F,F
2031050063,NA,NA,NA,NA,NA,T,F,F
2031060008,926346,041216PL0BMSR02,RESOLVE,2016-04-12T00:00:00Z,Construction,T,F,F
2031060008,924290,100616PL06LF01,ACTIVE,2016-10-06T00:00:00Z,Construction,T,F,F
2031070004,1303889,01282020CSPOJR12,RESOLVE,2020-01-28T00:00:00Z,Construction,T,F,F
2031070013,NA,NA,NA,NA,NA,T,F,F
2031070016,NA,NA,NA,NA,NA,T,F,F
2031070034,NA,NA,NA,NA,NA,T,F,F
2031070036,NA,NA,NA,NA,NA,T,F,F
2031080002,NA,NA,NA,NA,NA,T,F,F
2031080004,626932,071816C06SC01,ACTIVE,2016-07-18T00:00:00Z,Construction,T,F,F
2031080044,NA,NA,NA,NA,NA,T,F,F
2031100043,NA,NA,NA,NA,NA,T,F,F
2031100063,NA,NA,NA,NA,NA,T,F,F
2031110009,NA,NA,NA,NA,NA,T,F,F
2031110010,NA,NA,NA,NA,NA,T,F,F
2031120025,1314877,012218CN06GK04,RESOLVE,2018-01-22T00:00:00Z,Construction,T,F,F
2031120030,1200464,012218CN06GK01,RESOLVE,2018-01-22T00:00:00Z,Construction,T,F,F
2031130001,NA,NA,NA,NA,NA,T,F,F
2031140001,NA,NA,NA,NA,NA,T,F,F
2031140006,NA,NA,NA,NA,NA,T,F,F
2031140031,NA,NA,NA,NA,NA,T,F,F
2031140033,NA,NA,NA,NA,NA,T,F,F
2031140035,NA,NA,NA,NA,NA,T,F,F
2031140044,NA,NA,NA,NA,NA,T,F,F
2031140071,NA,NA,NA,NA,NA,T,F,F
2031140073,NA,NA,NA,NA,NA,T,F,F
2031140075,NA,NA,NA,NA,NA,T,F,F
2031140077,NA,NA,NA,NA,NA,T,F,F
2031150003,NA,NA,NA,NA,NA,T,F,F
2031150009,NA,NA,NA,NA,NA,T,F,F
2031150013,NA,NA,NA,NA,NA,T,F,F
2031170008,NA,NA,NA,NA,NA,T,F,F
2031180029,NA,NA,NA,NA,NA,T,F,F
2031180156,NA,NA,NA,NA,NA,T,F,F
2031190007,NA,NA,NA,NA,NA,T,F,F
2031190021,1217582,060817PLSPOBD02,RESOLVE,2017-06-08T00:00:00Z,Construction,T,T,F
2031190029,NA,NA,NA,NA,NA,T,F,F
2031190052,NA,NA,NA,NA,NA,T,F,F
2031190058,NA,NA,NA,NA,NA,T,F,F
2031190060,NA,NA,NA,NA,NA,T,F,F
2031190064,NA,NA,NA,NA,NA,T,F,F
2031190066,NA,NA,NA,NA,NA,T,F,F
2031210014,NA,NA,NA,NA,NA,T,F,F
2031210058,1458533,11232018CSPOJR01,ACTIVE,2018-11-23T00:00:00Z,Construction,T,F,F
2031230056,NA,NA,NA,NA,NA,T,F,F
2031240042,NA,NA,NA,NA,NA,T,F,F
2031240066,NA,NA,NA,NA,NA,T,F,F
2031250040,1338227,03022018CSPOEC06,RESOLVE,2018-01-10T00:00:00Z,Construction,T,F,F
2031260001,NA,NA,NA,NA,NA,T,F,F
2031270020,NA,NA,NA,NA,NA,T,F,F
2031270033,NA,NA,NA,NA,NA,T,F,F
2031270043,NA,NA,NA,NA,NA,T,F,F
2031280001,NA,NA,NA,NA,NA,T,F,F
2031280005,NA,NA,NA,NA,NA,T,F,F
2031280027,NA,NA,NA,NA,NA,T,F,F
2031320014,NA,NA,NA,NA,NA,T,F,F
2031340028,1220175,080217BMD925616-02,RESOLVE,2017-08-02T00:00:00Z,Construction,T,F,F
2031340033,NA,NA,NA,NA,NA,T,F,F
2031340035,NA,NA,NA,NA,NA,T,F,F
2031400001,1404666,120718CC06CR01,RESOLVE,2018-10-17T00:00:00Z,Construction,T,F,F
2031420009,NA,NA,NA,NA,NA,T,F,F
2031420018,NA,NA,NA,NA,NA,T,F,F
2031420030,1550546,071017C05SC01,RESOLVE,2017-07-10T00:00:00Z,Construction,T,T,F
2031420030,646508,090616C05MB01,RESOLVE,2016-09-06T00:00:00Z,Construction,T,T,F
2031420058,1543033,092919CRTRK01,RESOLVE,2019-09-29T00:00:00Z,Construction,T,F,F
2031420090,NA,NA,NA,NA,NA,T,F,F
2031420094,NA,NA,NA,NA,NA,T,F,F
2031430018,NA,NA,NA,NA,NA,T,F,F
2031430130,1154859,070616C05MR01,RESOLVE,2016-07-06T00:00:00Z,Construction,T,F,F
2031430140,NA,NA,NA,NA,NA,T,F,F
2031430147,NA,NA,NA,NA,NA,T,F,F
2031430150,NA,NA,NA,NA,NA,T,F,F
2031430251,NA,NA,NA,NA,NA,T,F,F
2031430260,NA,NA,NA,NA,NA,T,F,F
2031430271,NA,NA,NA,NA,NA,T,F,F
2031430285,NA,NA,NA,NA,NA,T,F,F
2031440023,NA,NA,NA,NA,NA,T,F,F
2031440045,713190,071818CSPOJG05,ACTIVE,2018-07-18T00:00:00Z,Construction,T,F,F
2031440058,NA,NA,NA,NA,NA,T,F,F
2031450010,NA,NA,NA,NA,NA,T,T,T
2031450022,NA,NA,NA,NA,NA,T,F,F
2031450031,NA,NA,NA,NA,NA,T,F,F
2031460001,NA,NA,NA,NA,NA,T,F,F
2031460005,NA,NA,NA,NA,NA,T,F,F
2031460008,NA,NA,NA,NA,NA,T,F,F
2031460016,NA,NA,NA,NA,NA,T,F,F
2031460023,NA,NA,NA,NA,NA,T,F,F
2031460029,NA,NA,NA,NA,NA,T,F,F
2031460055,NA,NA,NA,NA,NA,T,F,F
2031460060,NA,NA,NA,NA,NA,T,F,F
2031470008,NA,NA,NA,NA,NA,T,F,F
2031470010,NA,NA,NA,NA,NA,T,F,F
2031470012,NA,NA,NA,NA,NA,T,F,F
2031470026,NA,NA,NA,NA,NA,T,F,F
2031470048,NA,NA,NA,NA,NA,T,F,F
2031470070,NA,NA,NA,NA,NA,T,F,F
2031480001,NA,NA,NA,NA,NA,T,F,F
2031480006,NA,NA,NA,NA,NA,T,T,F
2031480010,NA,NA,NA,NA,NA,T,F,F
2031480012,NA,NA,NA,NA,NA,T,F,F
2031480029,NA,NA,NA,NA,NA,T,F,F
2031480034,1074055,090916C05DM01,RESOLVE,2016-09-09T00:00:00Z,Construction,T,F,F
2031480036,NA,NA,NA,NA,NA,T,F,F
2031480038,NA,NA,NA,NA,NA,T,F,F
2031480040,NA,NA,NA,NA,NA,T,F,F
2031490056,NA,NA,NA,NA,NA,T,F,F
2031490065,NA,NA,NA,NA,NA,T,F,F
2031490084,1405166,07172019C05SC03,RESOLVE,2019-07-17T00:00:00Z,Construction,T,F,F
2031490111,NA,NA,NA,NA,NA,T,F,F
2031490118,NA,NA,NA,NA,NA,T,F,F
2031490121,1326774,051618C05MR01,RESOLVE,2018-05-16T00:00:00Z,Construction,T,F,F
2031490121,1449518,07032019CSPOJR07,RESOLVE,2019-07-03T00:00:00Z,Construction,T,F,F
2031490121,940298,,ACTIVE,2020-10-15T00:00:00Z,Construction,T,F,F
2031490125,NA,NA,NA,NA,NA,T,F,F
2031490147,NA,NA,NA,NA,NA,T,F,F
2031490152,NA,NA,NA,NA,NA,T,F,F
2031490153,NA,NA,NA,NA,NA,T,T,F
2031500003,NA,NA,NA,NA,NA,T,F,F
2031500005,NA,NA,NA,NA,NA,T,F,F
2031500041,NA,NA,NA,NA,NA,T,F,F
2031500045,NA,NA,NA,NA,NA,T,F,F
2031510014,1257036,050217PLSPOGS04,RESOLVE,2017-05-02T00:00:00Z,Construction,T,F,F
2031510017,1544273,,RESOLVE,2020-12-16T00:00:00Z,Construction,T,F,F
2031510022,NA,NA,NA,NA,NA,T,F,F
2031510024,NA,NA,NA,NA,NA,T,F,F
2031510026,NA,NA,NA,NA,NA,T,F,F
2031510030,NA,NA,NA,NA,NA,T,F,F
2031510040,NA,NA,NA,NA,NA,T,F,F
2031520001,NA,NA,NA,NA,NA,T,F,F
2031520025,NA,NA,NA,NA,NA,T,F,F
2031520029,NA,NA,NA,NA,NA,T,F,F
2031520032,NA,NA,NA,NA,NA,T,F,F
2031520084,NA,NA,NA,NA,NA,T,F,F
2031520090,NA,NA,NA,NA,NA,T,F,F
2031530035,NA,NA,NA,NA,NA,T,F,F
2031530037,NA,NA,NA,NA,NA,T,F,F
2031540022,NA,NA,NA,NA,NA,T,F,F
2031540029,1448241,,RESOLVE,2019-12-27T00:00:00Z,Construction,T,F,F
2031540029,1507008,,ACTIVE,2020-02-11T00:00:00Z,Construction,T,F,F
2031540035,1352713,073018C07LR01,RESOLVE,2018-07-30T00:00:00Z,Construction,T,T,F
2031540040,NA,NA,NA,NA,NA,T,F,F
2031540065,NA,NA,NA,NA,NA,T,F,F
2031540068,NA,NA,NA,NA,NA,T,F,F
2031540070,NA,NA,NA,NA,NA,T,F,F
2031540074,423896,060118CSPOJK02,RESOLVE,2018-04-12T00:00:00Z,Construction,T,F,F
2031540074,1362303,03022018CSPOFP02,RESOLVE,2018-01-03T00:00:00Z,Construction,T,F,F
2031540074,1488354,,ACTIVE,2020-07-31T00:00:00Z,Construction,T,F,F
2031560009,NA,NA,NA,NA,NA,T,F,F
2031560018,NA,NA,NA,NA,NA,T,F,F
2031560027,NA,NA,NA,NA,NA,T,T,F
2031560039,NA,NA,NA,NA,NA,T,F,F
2031560044,NA,NA,NA,NA,NA,T,F,F
2031560077,NA,NA,NA,NA,NA,T,F,F
2031560091,NA,NA,NA,NA,NA,T,F,F
2031560096,1225305,062717C05MR02,RESOLVE,2017-06-27T00:00:00Z,Construction,T,F,F
2031560129,NA,NA,NA,NA,NA,T,F,F
2031560136,992130,08032018C05SC02,RESOLVE,2018-06-11T00:00:00Z,Construction,T,F,F
2031560141,NA,NA,NA,NA,NA,T,F,F
2031560150,641861,10292020CRTAB01,ACTIVE,2020-10-29T00:00:00Z,Construction,T,F,F
2031560155,NA,NA,NA,NA,NA,T,F,F
2031570001,NA,NA,NA,NA,NA,T,F,F
2031570017,NA,NA,NA,NA,NA,T,F,F
2031570020,NA,NA,NA,NA,NA,T,F,F
2031570039,1413797,,RESOLVE,2019-12-20T00:00:00Z,Construction,T,F,F
2031570044,NA,NA,NA,NA,NA,T,F,F
2031570059,NA,NA,NA,NA,NA,T,F,F
2031570064,1463360,042816C05TC04,ACTIVE,2016-04-26T00:00:00Z,Construction,T,F,F
2031570064,1463351,042616C05TC03,RESOLVE,2016-04-26T00:00:00Z,Construction,T,F,F
2031580001,1247479,022910PL02PV02,RESOLVE,2016-02-29T00:00:00Z,Construction,T,F,F
2031580001,1119905,022916PL05PV02,RESOLVE,2016-02-29T00:00:00Z,Construction,T,F,F
2031580011,NA,NA,NA,NA,NA,T,F,F
2031580014,1569184,08152020C05OO01,RESOLVE,2020-08-15T00:00:00Z,Construction,T,F,F
2031580015,NA,NA,NA,NA,NA,T,F,F
2031580022,NA,NA,NA,NA,NA,T,F,F
2031580039,NA,NA,NA,NA,NA,T,F,F
2031580048,NA,NA,NA,NA,NA,T,F,F
2031590001,NA,NA,NA,NA,NA,T,T,T
2031590007,1211675,110117C05SC01,RESOLVE,2017-11-01T00:00:00Z,Construction,T,F,F
2031590040,NA,NA,NA,NA,NA,T,F,F
2031590042,NA,NA,NA,NA,NA,T,F,F
2031600005,NA,NA,NA,NA,NA,T,F,F
2031600009,NA,NA,NA,NA,NA,T,F,F
2031600014,60528,031016XO205MN10,RESOLVE,2016-03-10T00:00:00Z,Construction,T,F,F
2031600020,1235465,052717C05EH01,ACTIVE,2017-05-27T00:00:00Z,Construction,T,F,F
2031600024,NA,NA,NA,NA,NA,T,F,F
2031600035,1570651,033116P205EDB1,RESOLVE,2016-03-31T00:00:00Z,Construction,T,F,F
2031600035,435380,033116XO205MN01,RESOLVE,2016-03-31T00:00:00Z,Construction,T,F,F
2031600035,1591693,033116XO205MN05,RESOLVE,2016-03-31T00:00:00Z,Construction,T,F,F
2031610001,NA,NA,NA,NA,NA,T,F,F
2031610007,NA,NA,NA,NA,NA,T,F,F
2031610010,NA,NA,NA,NA,NA,T,F,F
2031610018,1191019,022317CSPOFP02,RESOLVE,2017-02-23T00:00:00Z,Construction,T,F,F
2031610026,NA,NA,NA,NA,NA,T,F,F
2031610030,NA,NA,NA,NA,NA,T,F,F
2031620001,NA,NA,NA,NA,NA,T,F,F
2031620009,NA,NA,NA,NA,NA,T,T,F
2031620011,NA,NA,NA,NA,NA,T,F,F
2031620017,NA,NA,NA,NA,NA,T,F,F
2031620029,1256998,012718CERJM03,RESOLVE,2018-01-27T00:00:00Z,Construction,T,F,F
2031620034,NA,NA,NA,NA,NA,T,F,F
2031620045,1250901,082816C05MB01,ACTIVE,2016-08-28T00:00:00Z,Construction,T,F,F
2031630003,NA,NA,NA,NA,NA,T,F,F
2031630006,NA,NA,NA,NA,NA,T,F,F
2031630011,NA,NA,NA,NA,NA,T,F,F
2031630021,NA,NA,NA,NA,NA,T,F,F
2031630030,1309816,021418CSPOBA09,RESOLVE,2018-02-14T00:00:00Z,Construction,T,F,F
2031630030,1049148,042816P2053EDB1,ACTIVE,2016-04-28T00:00:00Z,Construction,T,F,F
2031630030,1224029,042816OBM205MN02,ACTIVE,2016-04-28T00:00:00Z,Construction,T,F,F
2031640005,NA,NA,NA,NA,NA,T,F,F
2031640011,1371981,091518C05SK01,ACTIVE,2018-09-15T00:00:00Z,Construction,T,F,F
2031640015,740137,091416CSPOTB05,RESOLVE,2016-09-14T00:00:00Z,Construction,T,F,F
2031640037,NA,NA,NA,NA,NA,T,F,F
2031640041,NA,NA,NA,NA,NA,T,F,F
2031640046,694906,020117PL05ND01,ACTIVE,2017-02-01T00:00:00Z,Construction,T,T,T
2031640050,NA,NA,NA,NA,NA,T,F,F
2031640052,NA,NA,NA,NA,NA,T,F,F
2031650001,NA,NA,NA,NA,NA,T,F,F
2031650004,NA,NA,NA,NA,NA,T,T,T
2031650011,535721,011416XO205MN02,RESOLVE,2016-01-14T00:00:00Z,Construction,T,T,T
2031650024,NA,NA,NA,NA,NA,T,F,F
2031650030,NA,NA,NA,NA,NA,T,F,F
2031650060,NA,NA,NA,NA,NA,T,F,F
2031650063,NA,NA,NA,NA,NA,T,F,F
2031660066,1400978,04012019CN05FK01,RESOLVE,2019-04-01T00:00:00Z,Construction,T,F,F
2031670034,NA,NA,NA,NA,NA,T,F,F
2031670036,NA,NA,NA,NA,NA,T,F,F
2031670038,NA,NA,NA,NA,NA,T,F,F
2031670040,NA,NA,NA,NA,NA,T,F,F
2031670046,NA,NA,NA,NA,NA,T,F,F
2031670055,1566549,,RESOLVE,2020-02-21T00:00:00Z,Construction,T,F,F
2031670060,NA,NA,NA,NA,NA,T,F,F
2031670062,NA,NA,NA,NA,NA,T,F,F
2031670064,1334502,063016CERDM04,RESOLVE,2016-06-30T00:00:00Z,Construction,T,T,T
2031670068,NA,NA,NA,NA,NA,T,F,F
2031680001,NA,NA,NA,NA,NA,T,F,F
2031680003,NA,NA,NA,NA,NA,T,F,F
2031680006,NA,NA,NA,NA,NA,T,F,F
2031680011,NA,NA,NA,NA,NA,T,F,F
2031680016,NA,NA,NA,NA,NA,T,F,F
2031680049,NA,NA,NA,NA,NA,T,F,F
2031680052,1324793,03052020CSPOJR05,ACTIVE,2020-03-05T00:00:00Z,Construction,T,F,F
2031680061,NA,NA,NA,NA,NA,T,F,F
2031680064,NA,NA,NA,NA,NA,T,F,F
2031690009,NA,NA,NA,NA,NA,T,F,F
2031690034,NA,NA,NA,NA,NA,T,F,F
2031690043,NA,NA,NA,NA,NA,T,F,F
2031690045,NA,NA,NA,NA,NA,T,F,F
2031690051,NA,NA,NA,NA,NA,T,F,F
2031690053,NA,NA,NA,NA,NA,T,F,F
2031690055,NA,NA,NA,NA,NA,T,F,F
2031690059,NA,NA,NA,NA,NA,T,F,F
2031700015,NA,NA,NA,NA,NA,T,F,F
2031700021,NA,NA,NA,NA,NA,T,F,F
2031700027,NA,NA,NA,NA,NA,T,F,F
2031700032,NA,NA,NA,NA,NA,T,F,F
2031700034,NA,NA,NA,NA,NA,T,F,F
2031700040,NA,NA,NA,NA,NA,T,F,F
2031710001,NA,NA,NA,NA,NA,T,F,F
2031710005,NA,NA,NA,NA,NA,T,F,F
2031710031,NA,NA,NA,NA,NA,T,F,F
2031710034,NA,NA,NA,NA,NA,T,F,F
2031710042,1181150,041917CSPOHC11,ACTIVE,2017-04-19T00:00:00Z,Construction,T,F,F
2031710044,NA,NA,NA,NA,NA,T,F,F
2031720011,NA,NA,NA,NA,NA,T,F,F
2031720016,NA,NA,NA,NA,NA,T,F,F
2031720032,NA,NA,NA,NA,NA,T,F,F
2031720040,939857,090519CRTDB03,ACTIVE,2019-09-05T00:00:00Z,Construction,T,F,F
2031730005,NA,NA,NA,NA,NA,T,F,F
2031730020,NA,NA,NA,NA,NA,T,F,F
2031730024,NA,NA,NA,NA,NA,T,F,F
2031730027,NA,NA,NA,NA,NA,T,F,F
2031730041,NA,NA,NA,NA,NA,T,F,F
2031730048,NA,NA,NA,NA,NA,T,F,F
2031730050,NA,NA,NA,NA,NA,T,F,F
2031730052,NA,NA,NA,NA,NA,T,F,F
2031730054,222688,080118CSPOEC05,RESOLVE,2018-08-01T00:00:00Z,Construction,T,F,F
2031730054,1173084,101916CSPOBA10,RESOLVE,2016-10-19T00:00:00Z,Construction,T,F,F
2031730054,1169418,10312017CSPOTB01,RESOLVE,2017-10-31T00:00:00Z,Construction,T,F,F
2031730054,1414963,111219CSPOJR01,RESOLVE,2019-11-12T00:00:00Z,Construction,T,F,F
2031730064,NA,NA,NA,NA,NA,T,F,F
2031740016,NA,NA,NA,NA,NA,T,F,F
2031740018,NA,NA,NA,NA,NA,T,F,F
2031740022,1505683,,ACTIVE,2020-09-24T00:00:00Z,Construction,T,F,F
2031740022,1059843,,RESOLVE,2020-09-24T00:00:00Z,Construction,T,F,F
2031740026,NA,NA,NA,NA,NA,T,F,F
2031740028,NA,NA,NA,NA,NA,T,F,F
2031750001,1154202,02142017CSPOCL01,RESOLVE,2017-02-14T00:00:00Z,Construction,T,F,F
2031750001,1569548,112217CSPOFP01,RESOLVE,2017-11-22T00:00:00Z,Construction,T,F,F
2031750007,NA,NA,NA,NA,NA,T,F,F
2031750015,NA,NA,NA,NA,NA,T,F,F
2031770041,1549153,111319CSPODG13,RESOLVE,2019-11-13T00:00:00Z,Construction,T,F,F
2031780045,597320,100516CSPOBA04,RESOLVE,2016-10-05T00:00:00Z,Construction,T,F,F
2031780050,NA,NA,NA,NA,NA,T,F,F
2031780055,NA,NA,NA,NA,NA,T,F,F
2031790041,1318172,071918CSPODG04,RESOLVE,2018-07-19T00:00:00Z,Construction,T,T,T
2031790041,1413247,011819C05AF01,RESOLVE,2019-01-18T00:00:00Z,Construction,T,T,T
2031790041,1400142,080218CSPOJR07,ACTIVE,2018-08-02T00:00:00Z,Construction,T,T,T
2031790057,1251404,060716CERDF02,RESOLVE,2016-06-07T00:00:00Z,Construction,T,F,F
2031800009,NA,NA,NA,NA,NA,T,F,F
2031800018,NA,NA,NA,NA,NA,T,F,F
2031800020,NA,NA,NA,NA,NA,T,F,F
2031810001,1004570,122118B,ACTIVE,2018-11-02T00:00:00Z,Construction,T,F,F
2031810015,NA,NA,NA,NA,NA,T,F,F
2031810019,NA,NA,NA,NA,NA,T,F,F
2031810030,NA,NA,NA,NA,NA,T,F,F
2031810045,NA,NA,NA,NA,NA,T,F,F
2031820001,NA,NA,NA,NA,NA,T,F,F
2031820008,NA,NA,NA,NA,NA,T,F,F
2031820016,NA,NA,NA,NA,NA,T,F,F
2031820031,NA,NA,NA,NA,NA,T,T,F
2031820035,NA,NA,NA,NA,NA,T,F,F
2031820037,NA,NA,NA,NA,NA,T,F,F
2031820040,NA,NA,NA,NA,NA,T,F,F
2031820045,NA,NA,NA,NA,NA,T,F,F
2031820050,1055462,082616C05DM01,RESOLVE,2016-08-26T00:00:00Z,Construction,T,F,F
2031820058,NA,NA,NA,NA,NA,T,F,F
2031830007,NA,NA,NA,NA,NA,T,F,F
2031830013,NA,NA,NA,NA,NA,T,F,F
2031830024,NA,NA,NA,NA,NA,T,F,F
2031830033,NA,NA,NA,NA,NA,T,F,F
2031830057,NA,NA,NA,NA,NA,T,F,F
2031830058,NA,NA,NA,NA,NA,T,F,F
2031830064,NA,NA,NA,NA,NA,T,F,F
2031830067,NA,NA,NA,NA,NA,T,F,F
2031830072,1421657,110719CERDM02,RESOLVE,2019-11-07T00:00:00Z,Construction,T,F,F
2031830074,NA,NA,NA,NA,NA,T,F,F
2031830076,NA,NA,NA,NA,NA,T,F,F
2031840005,NA,NA,NA,NA,NA,T,F,F
2031840012,NA,NA,NA,NA,NA,T,F,F
2031840019,NA,NA,NA,NA,NA,T,F,F
2031840026,NA,NA,NA,NA,NA,T,F,F
2031840036,425928,092719CRTRK01,RESOLVE,2019-09-27T00:00:00Z,Construction,T,T,F
2031840061,NA,NA,NA,NA,NA,T,F,F
2031840066,NA,NA,NA,NA,NA,T,F,F
2031840071,NA,NA,NA,NA,NA,T,F,F
2031840076,NA,NA,NA,NA,NA,T,F,F
2031860027,NA,NA,NA,NA,NA,T,F,F
2031860030,NA,NA,NA,NA,NA,T,F,F
2031860032,NA,NA,NA,NA,NA,T,F,F
2031870030,NA,NA,NA,NA,NA,T,F,F
2031870038,NA,NA,NA,NA,NA,T,F,F
2031870040,NA,NA,NA,NA,NA,T,F,F
2031870045,NA,NA,NA,NA,NA,T,F,F
2031870047,NA,NA,NA,NA,NA,T,F,F
2031870053,NA,NA,NA,NA,NA,T,F,F
2031880048,NA,NA,NA,NA,NA,T,F,F
2031890020,NA,NA,NA,NA,NA,T,F,F
2031890025,NA,NA,NA,NA,NA,T,F,F
2031900050,NA,NA,NA,NA,NA,T,F,F
2031900056,NA,NA,NA,NA,NA,T,F,F
2031910045,NA,NA,NA,NA,NA,T,F,F
2031910048,NA,NA,NA,NA,NA,T,F,F
2031910054,NA,NA,NA,NA,NA,T,T,F
2031920001,NA,NA,NA,NA,NA,T,F,F
2031930001,NA,NA,NA,NA,NA,T,F,F
2031930021,NA,NA,NA,NA,NA,T,F,F
2031930028,NA,NA,NA,NA,NA,T,F,F
2031930030,NA,NA,NA,NA,NA,T,F,F
2031940031,NA,NA,NA,NA,NA,T,F,F
2031950012,NA,NA,NA,NA,NA,T,F,F
2031950022,NA,NA,NA,NA,NA,T,F,F
2031950051,NA,NA,NA,NA,NA,T,F,F
2031950061,NA,NA,NA,NA,NA,T,F,F
2031950104,NA,NA,NA,NA,NA,T,F,F
2031960001,NA,NA,NA,NA,NA,T,F,F
2031960018,NA,NA,NA,NA,NA,T,F,F
2031960023,840424,041316CSPOVF02,RESOLVE,2016-04-13T00:00:00Z,Construction,T,F,F
2031960023,1228436,062317CSPOIK03,ACTIVE,2017-06-23T00:00:00Z,Construction,T,F,F
2031960029,NA,NA,NA,NA,NA,T,F,F
2031960038,NA,NA,NA,NA,NA,T,F,F
2031960053,NA,NA,NA,NA,NA,T,F,F
2031960056,1442311,,RESOLVE,2019-09-20T00:00:00Z,Construction,T,F,F
2031960058,NA,NA,NA,NA,NA,T,F,F
2031960074,NA,NA,NA,NA,NA,T,F,F
2031960086,NA,NA,NA,NA,NA,T,F,F
2031960093,NA,NA,NA,NA,NA,T,F,F
2031970001,376893,09192018C07LL03,RESOLVE,2018-09-19T00:00:00Z,Construction,T,F,F
2031970005,NA,NA,NA,NA,NA,T,F,F
2031970014,NA,NA,NA,NA,NA,T,F,F
2031970023,746069,062717PLSPOGS01,RESOLVE,2017-06-27T00:00:00Z,Construction,T,F,F
2031970023,1358071,,RESOLVE,2019-11-20T00:00:00Z,Construction,T,F,F
2031970023,1358042,,RESOLVE,2019-11-20T00:00:00Z,Construction,T,F,F
2031970023,1340502,071916E2689B01,RESOLVE,2016-07-19T00:00:00Z,Construction,T,F,F
2031980005,NA,NA,NA,NA,NA,T,F,F
2031980018,NA,NA,NA,NA,NA,T,F,F
2031980020,NA,NA,NA,NA,NA,T,F,F
2031980021,NA,NA,NA,NA,NA,T,F,F
2031980031,NA,NA,NA,NA,NA,T,F,F
2031980034,1152445,092216CN07CD01,RESOLVE,2016-09-22T00:00:00Z,Construction,T,F,F
2031980036,NA,NA,NA,NA,NA,T,F,F
2031980038,NA,NA,NA,NA,NA,T,F,F
2031980042,NA,NA,NA,NA,NA,T,F,F
2031980044,NA,NA,NA,NA,NA,T,F,F
2031980055,1251043,05282019CSPOEB01,RESOLVE,2019-05-28T00:00:00Z,Construction,T,F,F
2031980055,1370563,052819PCSPOBD01,RESOLVE,2019-05-28T00:00:00Z,Construction,T,F,F
2031980092,1436896,110719CSPOMQ02,RESOLVE,2019-11-07T00:00:00Z,Construction,T,F,F
2031980092,959793,110719CSPOMQ04,RESOLVE,2019-11-07T00:00:00Z,Construction,T,F,F
2031980110,NA,NA,NA,NA,NA,T,F,F
2031990001,NA,NA,NA,NA,NA,T,F,F
2031990003,NA,NA,NA,NA,NA,T,F,F
2031990005,NA,NA,NA,NA,NA,T,F,F
2031990007,NA,NA,NA,NA,NA,T,F,F
2031990017,NA,NA,NA,NA,NA,T,F,F
2031990019,1369547,080516C07TC02,RESOLVE,2016-08-05T00:00:00Z,Construction,T,F,F
2031990021,NA,NA,NA,NA,NA,T,F,F
2031990031,1272203,09062017C07SC04,RESOLVE,2017-09-06T00:00:00Z,Construction,T,F,F
2031990034,NA,NA,NA,NA,NA,T,F,F
2031990038,1300717,030818CSPODG08,RESOLVE,2018-03-08T00:00:00Z,Construction,T,F,F
2031990038,1484235,,RESOLVE,2019-11-29T00:00:00Z,Construction,T,F,F
2031990044,NA,NA,NA,NA,NA,T,F,F
2031990053,NA,NA,NA,NA,NA,T,F,F
2031990059,NA,NA,NA,NA,NA,T,F,F
2031990072,NA,NA,NA,NA,NA,T,F,F
2032000001,NA,NA,NA,NA,NA,T,F,F
2032000007,NA,NA,NA,NA,NA,T,F,F
2032000009,NA,NA,NA,NA,NA,T,F,F
2032000011,1360051,111618CEREP01,RESOLVE,2018-09-20T00:00:00Z,Construction,T,F,F
2032000014,1240125,033017CSPOTB01,ACTIVE,2017-03-30T00:00:00Z,Construction,T,F,F
2032000016,NA,NA,NA,NA,NA,T,F,F
2032010030,NA,NA,NA,NA,NA,T,F,F
2032020021,NA,NA,NA,NA,NA,T,F,F
